year_x,coachID,award,note,tmID,stint,won,lost,post_wins,post_losses
1964,auerbre01,NBA Coach of the Year,0,WSC,1,28.0,20.0,0.0,0.0
1964,auerbre01,NBA Coach of the Year,0,WSC,1,38.0,22.0,6.0,5.0
1964,auerbre01,NBA Coach of the Year,0,TRI,2,28.0,29.0,1.0,2.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,39.0,30.0,0.0,2.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,39.0,27.0,1.0,2.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,46.0,25.0,3.0,3.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,42.0,30.0,2.0,4.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,36.0,36.0,3.0,4.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,39.0,33.0,1.0,2.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,44.0,28.0,7.0,3.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,49.0,23.0,6.0,5.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,52.0,20.0,8.0,3.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,59.0,16.0,8.0,5.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,57.0,22.0,8.0,2.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,60.0,20.0,8.0,6.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,58.0,22.0,8.0,5.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,59.0,21.0,8.0,2.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,62.0,18.0,8.0,4.0
1964,auerbre01,NBA Coach of the Year,0,BOS,1,54.0,26.0,11.0,6.0
1962,gallaha01,NBA Coach of the Year,0,STL,1,48.0,32.0,6.0,5.0
1962,gallaha01,NBA Coach of the Year,0,STL,1,46.0,34.0,6.0,6.0
1962,gallaha01,NBA Coach of the Year,0,NYK,2,19.0,23.0,0.0,0.0
1962,gallaha01,NBA Coach of the Year,0,STL,1,17.0,16.0,0.0,0.0
1962,gallaha01,NBA Coach of the Year,0,NYK,1,6.0,15.0,0.0,0.0
